# Unity (10 data points):
# Unity Count
0.85 78 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 126 
0.25 192 
0.35 112 
0.45 115 
0.55 119 
0.65 42 
0.75 36 
0.85 73 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 128 
0.25 187 
0.35 143 
0.45 110 
0.55 113 
0.65 36 
0.75 31 
0.85 83 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 131 
0.25 183 
0.35 140 
0.45 108 
0.55 105 
0.65 46 
0.75 27 
0.85 84 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 55 
0.15 139 
0.25 195 
0.35 153 
0.45 89 
0.55 97 
0.65 41 
0.75 36 
0.85 86 
0.95 109 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 134 
0.25 182 
0.35 134 
0.45 104 
0.55 116 
0.65 43 
0.75 33 
0.85 73 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 136 
0.25 201 
0.35 102 
0.45 110 
0.55 113 
0.65 51 
0.75 29 
0.85 78 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 133 
0.25 207 
0.35 121 
0.45 98 
0.55 107 
0.65 45 
0.75 41 
0.85 74 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 125 
0.25 184 
0.35 138 
0.45 108 
0.55 112 
0.65 38 
0.75 31 
0.85 83 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 138 
0.25 161 
0.35 153 
0.45 104 
0.55 109 
0.65 34 
0.75 34 
0.85 79 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 147 
0.25 181 
0.35 117 
0.45 111 
0.55 113 
0.65 37 
0.75 30 
0.85 77 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 58 
0.15 138 
0.25 180 
0.35 140 
0.45 105 
0.55 113 
0.65 38 
0.75 34 
0.85 86 
0.95 108 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 137 
0.25 194 
0.35 128 
0.45 101 
0.55 102 
0.65 46 
0.75 36 
0.85 85 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 136 
0.25 162 
0.35 156 
0.45 121 
0.55 95 
0.65 40 
0.75 33 
0.85 72 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 139 
0.25 187 
0.35 132 
0.45 109 
0.55 107 
0.65 38 
0.75 39 
0.85 76 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 129 
0.25 197 
0.35 126 
0.45 113 
0.55 106 
0.65 28 
0.75 36 
0.85 77 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 140 
0.25 190 
0.35 122 
0.45 95 
0.55 109 
0.65 47 
0.75 33 
0.85 80 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 55 
0.15 137 
0.25 203 
0.35 127 
0.45 107 
0.55 104 
0.65 42 
0.75 28 
0.85 78 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 78 
0.15 129 
0.25 188 
0.35 134 
0.45 101 
0.55 99 
0.65 38 
0.75 31 
0.85 76 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 141 
0.25 177 
0.35 124 
0.45 101 
0.55 120 
0.65 35 
0.75 44 
0.85 62 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 130 
0.25 176 
0.35 150 
0.45 93 
0.55 109 
0.65 40 
0.75 38 
0.85 76 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 76 
0.15 131 
0.25 186 
0.35 142 
0.45 91 
0.55 96 
0.65 46 
0.75 40 
0.85 72 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 149 
0.25 185 
0.35 109 
0.45 112 
0.55 101 
0.65 41 
0.75 39 
0.85 83 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 131 
0.25 195 
0.35 142 
0.45 101 
0.55 107 
0.65 33 
0.75 37 
0.85 79 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 80 
0.15 126 
0.25 199 
0.35 109 
0.45 100 
0.55 103 
0.65 59 
0.75 25 
0.85 82 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 82 
0.15 135 
0.25 173 
0.35 121 
0.45 104 
0.55 118 
0.65 40 
0.75 27 
0.85 81 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 80 
0.15 133 
0.25 173 
0.35 134 
0.45 93 
0.55 107 
0.65 45 
0.75 39 
0.85 84 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 141 
0.25 175 
0.35 135 
0.45 100 
0.55 117 
0.65 38 
0.75 29 
0.85 72 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 135 
0.25 178 
0.35 128 
0.45 115 
0.55 100 
0.65 43 
0.75 39 
0.85 63 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 117 
0.25 195 
0.35 143 
0.45 95 
0.55 113 
0.65 41 
0.75 27 
0.85 78 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 135 
0.25 193 
0.35 132 
0.45 95 
0.55 111 
0.65 40 
0.75 27 
0.85 76 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 133 
0.25 178 
0.35 124 
0.45 111 
0.55 110 
0.65 46 
0.75 37 
0.85 76 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 126 
0.25 185 
0.35 139 
0.45 93 
0.55 115 
0.65 41 
0.75 26 
0.85 85 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 135 
0.25 187 
0.35 140 
0.45 97 
0.55 101 
0.65 37 
0.75 32 
0.85 71 
0.95 131 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 117 
0.25 218 
0.35 151 
0.45 93 
0.55 93 
0.65 40 
0.75 34 
0.85 89 
0.95 111 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 134 
0.25 195 
0.35 126 
0.45 101 
0.55 99 
0.65 50 
0.75 27 
0.85 90 
0.95 108 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 140 
0.25 186 
0.35 140 
0.45 102 
0.55 110 
0.65 36 
0.75 36 
0.85 75 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 58 
0.15 133 
0.25 193 
0.35 121 
0.45 101 
0.55 124 
0.65 44 
0.75 37 
0.85 75 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 136 
0.25 184 
0.35 154 
0.45 102 
0.55 93 
0.65 44 
0.75 34 
0.85 73 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 136 
0.25 171 
0.35 138 
0.45 106 
0.55 119 
0.65 37 
0.75 33 
0.85 77 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 55 
0.15 143 
0.25 181 
0.35 154 
0.45 97 
0.55 105 
0.65 37 
0.75 34 
0.85 73 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 119 
0.25 203 
0.35 148 
0.45 89 
0.55 123 
0.65 25 
0.75 38 
0.85 71 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 123 
0.25 179 
0.35 135 
0.45 110 
0.55 113 
0.65 41 
0.75 39 
0.85 78 
0.95 109 
# Unity (10 data points):
# Unity Count
0.05 76 
0.15 108 
0.25 202 
0.35 137 
0.45 98 
0.55 107 
0.65 47 
0.75 38 
0.85 75 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 134 
0.25 175 
0.35 132 
0.45 105 
0.55 114 
0.65 48 
0.75 34 
0.85 75 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 135 
0.25 154 
0.35 165 
0.45 85 
0.55 127 
0.65 42 
0.75 32 
0.85 69 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 129 
0.25 178 
0.35 137 
0.45 100 
0.55 122 
0.65 38 
0.75 34 
0.85 80 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 140 
0.25 179 
0.35 113 
0.45 107 
0.55 122 
0.65 43 
0.75 39 
0.85 78 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 115 
0.25 197 
0.35 140 
0.45 93 
0.55 113 
0.65 44 
0.75 40 
0.85 77 
0.95 111 
# Unity (10 data points):
# Unity Count
0.05 80 
0.15 128 
0.25 166 
0.35 145 
0.45 101 
0.55 109 
0.65 50 
0.75 31 
0.85 74 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 130 
0.25 192 
0.35 141 
0.45 92 
0.55 116 
0.65 53 
0.75 22 
0.85 74 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 144 
0.25 170 
0.35 128 
0.45 99 
0.55 114 
0.65 51 
0.75 33 
0.85 81 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 142 
0.25 192 
0.35 126 
0.45 98 
0.55 123 
0.65 36 
0.75 30 
0.85 72 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 145 
0.25 174 
0.35 126 
0.45 100 
0.55 117 
0.65 50 
0.75 30 
0.85 76 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 56 
0.15 143 
0.25 179 
0.35 140 
0.45 107 
0.55 111 
0.65 45 
0.75 26 
0.85 77 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 138 
0.25 184 
0.35 137 
0.45 89 
0.55 109 
0.65 56 
0.75 31 
0.85 75 
0.95 114 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 135 
0.25 189 
0.35 124 
0.45 108 
0.55 114 
0.65 44 
0.75 36 
0.85 61 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 137 
0.25 194 
0.35 124 
0.45 104 
0.55 105 
0.65 49 
0.75 31 
0.85 91 
0.95 104 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 145 
0.25 191 
0.35 122 
0.45 104 
0.55 114 
0.65 41 
0.75 26 
0.85 79 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 124 
0.25 187 
0.35 122 
0.45 107 
0.55 129 
0.65 44 
0.75 32 
0.85 78 
0.95 111 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 113 
0.25 198 
0.35 151 
0.45 88 
0.55 112 
0.65 52 
0.75 38 
0.85 78 
0.95 107 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 138 
0.25 184 
0.35 132 
0.45 117 
0.55 105 
0.65 43 
0.75 35 
0.85 72 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 135 
0.25 194 
0.35 135 
0.45 83 
0.55 116 
0.65 48 
0.75 42 
0.85 72 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 126 
0.25 174 
0.35 132 
0.45 107 
0.55 118 
0.65 43 
0.75 38 
0.85 66 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 133 
0.25 174 
0.35 131 
0.45 118 
0.55 104 
0.65 33 
0.75 40 
0.85 86 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 128 
0.25 192 
0.35 119 
0.45 96 
0.55 118 
0.65 42 
0.75 38 
0.85 79 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 144 
0.25 184 
0.35 127 
0.45 105 
0.55 116 
0.65 38 
0.75 37 
0.85 82 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 136 
0.25 189 
0.35 136 
0.45 101 
0.55 106 
0.65 50 
0.75 33 
0.85 69 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 50 
0.15 158 
0.25 170 
0.35 136 
0.45 111 
0.55 111 
0.65 46 
0.75 25 
0.85 83 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 58 
0.15 146 
0.25 173 
0.35 144 
0.45 101 
0.55 107 
0.65 46 
0.75 34 
0.85 76 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 138 
0.25 182 
0.35 138 
0.45 97 
0.55 129 
0.65 30 
0.75 36 
0.85 80 
0.95 111 
# Unity (10 data points):
# Unity Count
0.05 54 
0.15 141 
0.25 190 
0.35 119 
0.45 117 
0.55 117 
0.65 37 
0.75 32 
0.85 90 
0.95 103 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 137 
0.25 195 
0.35 137 
0.45 97 
0.55 100 
0.65 44 
0.75 37 
0.85 78 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 131 
0.25 166 
0.35 134 
0.45 100 
0.55 129 
0.65 48 
0.75 26 
0.85 74 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 138 
0.25 175 
0.35 142 
0.45 100 
0.55 114 
0.65 31 
0.75 45 
0.85 79 
0.95 113 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 129 
0.25 188 
0.35 129 
0.45 96 
0.55 127 
0.65 41 
0.75 34 
0.85 73 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 146 
0.25 178 
0.35 127 
0.45 97 
0.55 112 
0.65 50 
0.75 27 
0.85 78 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 150 
0.25 181 
0.35 131 
0.45 96 
0.55 103 
0.65 49 
0.75 29 
0.85 89 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 139 
0.25 185 
0.35 143 
0.45 104 
0.55 93 
0.65 45 
0.75 33 
0.85 91 
0.95 110 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 122 
0.25 179 
0.35 149 
0.45 102 
0.55 115 
0.65 39 
0.75 29 
0.85 76 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 151 
0.25 180 
0.35 122 
0.45 108 
0.55 110 
0.65 44 
0.75 39 
0.85 64 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 125 
0.25 192 
0.35 131 
0.45 90 
0.55 114 
0.65 40 
0.75 43 
0.85 66 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 53 
0.15 158 
0.25 177 
0.35 138 
0.45 98 
0.55 106 
0.65 44 
0.75 27 
0.85 84 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 63 
0.15 134 
0.25 200 
0.35 134 
0.45 100 
0.55 97 
0.65 35 
0.75 39 
0.85 80 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 139 
0.25 174 
0.35 141 
0.45 107 
0.55 106 
0.65 43 
0.75 37 
0.85 74 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 117 
0.25 196 
0.35 146 
0.45 88 
0.55 116 
0.65 42 
0.75 30 
0.85 76 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 140 
0.25 166 
0.35 160 
0.45 88 
0.55 107 
0.65 43 
0.75 42 
0.85 62 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 145 
0.25 185 
0.35 137 
0.45 94 
0.55 116 
0.65 33 
0.75 32 
0.85 80 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 139 
0.25 186 
0.35 135 
0.45 111 
0.55 104 
0.65 31 
0.75 36 
0.85 82 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 160 
0.25 176 
0.35 137 
0.45 86 
0.55 107 
0.65 43 
0.75 38 
0.85 76 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 145 
0.25 191 
0.35 118 
0.45 101 
0.55 113 
0.65 40 
0.75 33 
0.85 77 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 156 
0.25 177 
0.35 139 
0.45 86 
0.55 112 
0.65 40 
0.75 40 
0.85 79 
0.95 112 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 150 
0.25 178 
0.35 132 
0.45 87 
0.55 117 
0.65 36 
0.75 37 
0.85 70 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 82 
0.15 142 
0.25 175 
0.35 115 
0.45 111 
0.55 95 
0.65 40 
0.75 36 
0.85 86 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 136 
0.25 197 
0.35 125 
0.45 82 
0.55 112 
0.65 38 
0.75 42 
0.85 70 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 133 
0.25 183 
0.35 142 
0.45 95 
0.55 93 
0.65 42 
0.75 50 
0.85 69 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 133 
0.25 189 
0.35 134 
0.45 87 
0.55 109 
0.65 43 
0.75 38 
0.85 81 
0.95 116 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 151 
0.25 166 
0.35 140 
0.45 94 
0.55 97 
0.65 51 
0.75 24 
0.85 81 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 152 
0.25 196 
0.35 121 
0.45 94 
0.55 104 
0.65 38 
0.75 30 
0.85 85 
0.95 119 
# Unity (10 data points):
# Unity Count
0.05 57 
0.15 154 
0.25 192 
0.35 118 
0.45 113 
0.55 94 
0.65 40 
0.75 36 
0.85 79 
0.95 117 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 126 
0.25 191 
0.35 137 
0.45 100 
0.55 95 
0.65 47 
0.75 33 
0.85 74 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 132 
0.25 195 
0.35 121 
0.45 106 
0.55 97 
0.65 52 
0.75 24 
0.85 70 
0.95 129 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 146 
0.25 163 
0.35 132 
0.45 101 
0.55 112 
0.65 45 
0.75 33 
0.85 71 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 77 
0.15 129 
0.25 179 
0.35 140 
0.45 95 
0.55 107 
0.65 48 
0.75 26 
0.85 77 
0.95 122 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 134 
0.25 197 
0.35 128 
0.45 102 
0.55 110 
0.65 42 
0.75 31 
0.85 55 
0.95 136 
# Unity (10 data points):
# Unity Count
0.05 77 
0.15 125 
0.25 189 
0.35 142 
0.45 84 
0.55 121 
0.65 36 
0.75 30 
0.85 76 
0.95 120 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 141 
0.25 191 
0.35 133 
0.45 108 
0.55 104 
0.65 35 
0.75 28 
0.85 75 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 147 
0.25 180 
0.35 138 
0.45 107 
0.55 108 
0.65 37 
0.75 25 
0.85 63 
0.95 131 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 155 
0.25 175 
0.35 138 
0.45 96 
0.55 115 
0.65 34 
0.75 31 
0.85 66 
0.95 131 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 141 
0.25 189 
0.35 128 
0.45 96 
0.55 111 
0.65 46 
0.75 24 
0.85 70 
0.95 127 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 134 
0.25 186 
0.35 122 
0.45 98 
0.55 116 
0.65 49 
0.75 28 
0.85 62 
0.95 130 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 128 
0.25 181 
0.35 146 
0.45 84 
0.55 129 
0.65 38 
0.75 25 
0.85 73 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 160 
0.25 148 
0.35 150 
0.45 97 
0.55 111 
0.65 39 
0.75 30 
0.85 70 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 147 
0.25 169 
0.35 143 
0.45 108 
0.55 105 
0.65 49 
0.75 28 
0.85 68 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 143 
0.25 177 
0.35 136 
0.45 93 
0.55 104 
0.65 51 
0.75 32 
0.85 74 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 129 
0.25 183 
0.35 151 
0.45 92 
0.55 103 
0.65 55 
0.75 16 
0.85 83 
0.95 118 
# Unity (10 data points):
# Unity Count
0.05 71 
0.15 134 
0.25 191 
0.35 114 
0.45 103 
0.55 122 
0.65 42 
0.75 31 
0.85 71 
0.95 121 
# Unity (10 data points):
# Unity Count
0.05 70 
0.15 129 
0.25 175 
0.35 156 
0.45 102 
0.55 100 
0.65 38 
0.75 30 
0.85 76 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 80 
0.15 130 
0.25 163 
0.35 145 
0.45 106 
0.55 108 
0.65 44 
0.75 29 
0.85 72 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 58 
0.15 148 
0.25 175 
0.35 138 
0.45 99 
0.55 115 
0.65 33 
0.75 33 
0.85 73 
0.95 128 
# Unity (10 data points):
# Unity Count
0.05 52 
0.15 143 
0.25 195 
0.35 126 
0.45 111 
0.55 106 
0.65 43 
0.75 27 
0.85 71 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 144 
0.25 184 
0.35 126 
0.45 95 
0.55 112 
0.65 41 
0.75 24 
0.85 75 
0.95 132 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 142 
0.25 168 
0.35 136 
0.45 102 
0.55 99 
0.65 44 
0.75 37 
0.85 75 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 56 
0.15 144 
0.25 185 
0.35 134 
0.45 105 
0.55 108 
0.65 40 
0.75 33 
0.85 69 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 69 
0.15 144 
0.25 169 
0.35 134 
0.45 110 
0.55 99 
0.65 42 
0.75 30 
0.85 69 
0.95 134 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 138 
0.25 190 
0.35 137 
0.45 121 
0.55 84 
0.65 34 
0.75 26 
0.85 77 
0.95 131 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 150 
0.25 172 
0.35 147 
0.45 94 
0.55 106 
0.65 41 
0.75 31 
0.85 75 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 131 
0.25 184 
0.35 135 
0.45 108 
0.55 102 
0.65 35 
0.75 33 
0.85 73 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 148 
0.25 170 
0.35 140 
0.45 103 
0.55 116 
0.65 30 
0.75 32 
0.85 63 
0.95 136 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 134 
0.25 181 
0.35 133 
0.45 102 
0.55 111 
0.65 40 
0.75 25 
0.85 73 
0.95 128 
# Unity (10 data points):
# Unity Count
0.05 59 
0.15 131 
0.25 182 
0.35 158 
0.45 99 
0.55 103 
0.65 34 
0.75 27 
0.85 82 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 140 
0.25 191 
0.35 137 
0.45 106 
0.55 88 
0.65 37 
0.75 35 
0.85 78 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 48 
0.15 149 
0.25 205 
0.35 143 
0.45 83 
0.55 103 
0.65 40 
0.75 26 
0.85 71 
0.95 132 
# Unity (10 data points):
# Unity Count
0.05 77 
0.15 121 
0.25 197 
0.35 140 
0.45 104 
0.55 88 
0.65 40 
0.75 27 
0.85 81 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 148 
0.25 183 
0.35 117 
0.45 113 
0.55 99 
0.65 34 
0.75 31 
0.85 82 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 141 
0.25 186 
0.35 119 
0.45 108 
0.55 100 
0.65 39 
0.75 33 
0.85 69 
0.95 132 
# Unity (10 data points):
# Unity Count
0.05 52 
0.15 164 
0.25 185 
0.35 124 
0.45 103 
0.55 108 
0.65 39 
0.75 20 
0.85 78 
0.95 127 
# Unity (10 data points):
# Unity Count
0.05 67 
0.15 145 
0.25 188 
0.35 127 
0.45 110 
0.55 94 
0.65 37 
0.75 24 
0.85 78 
0.95 130 
# Unity (10 data points):
# Unity Count
0.05 61 
0.15 147 
0.25 192 
0.35 125 
0.45 101 
0.55 108 
0.65 35 
0.75 29 
0.85 72 
0.95 130 
# Unity (10 data points):
# Unity Count
0.05 73 
0.15 140 
0.25 188 
0.35 132 
0.45 96 
0.55 103 
0.65 32 
0.75 22 
0.85 81 
0.95 133 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 136 
0.25 189 
0.35 154 
0.45 99 
0.55 89 
0.65 40 
0.75 23 
0.85 77 
0.95 131 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 147 
0.25 200 
0.35 116 
0.45 94 
0.55 96 
0.65 40 
0.75 36 
0.85 73 
0.95 132 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 127 
0.25 207 
0.35 123 
0.45 94 
0.55 106 
0.65 37 
0.75 32 
0.85 68 
0.95 134 
# Unity (10 data points):
# Unity Count
0.05 72 
0.15 135 
0.25 189 
0.35 129 
0.45 101 
0.55 98 
0.65 48 
0.75 24 
0.85 78 
0.95 126 
# Unity (10 data points):
# Unity Count
0.05 88 
0.15 135 
0.25 172 
0.35 116 
0.45 101 
0.55 120 
0.65 37 
0.75 29 
0.85 87 
0.95 115 
# Unity (10 data points):
# Unity Count
0.05 62 
0.15 158 
0.25 175 
0.35 133 
0.45 98 
0.55 106 
0.65 32 
0.75 30 
0.85 82 
0.95 124 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 149 
0.25 171 
0.35 136 
0.45 114 
0.55 110 
0.65 31 
0.75 30 
0.85 70 
0.95 125 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 134 
0.25 194 
0.35 136 
0.45 93 
0.55 109 
0.65 40 
0.75 24 
0.85 79 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 77 
0.15 135 
0.25 192 
0.35 119 
0.45 103 
0.55 106 
0.65 40 
0.75 27 
0.85 72 
0.95 129 
# Unity (10 data points):
# Unity Count
0.05 78 
0.15 134 
0.25 178 
0.35 146 
0.45 89 
0.55 107 
0.65 38 
0.75 35 
0.85 72 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 65 
0.15 152 
0.25 182 
0.35 132 
0.45 87 
0.55 117 
0.65 39 
0.75 29 
0.85 68 
0.95 129 
# Unity (10 data points):
# Unity Count
0.05 64 
0.15 157 
0.25 184 
0.35 119 
0.45 90 
0.55 125 
0.65 37 
0.75 29 
0.85 54 
0.95 141 
# Unity (10 data points):
# Unity Count
0.05 75 
0.15 127 
0.25 191 
0.35 127 
0.45 108 
0.55 110 
0.65 41 
0.75 21 
0.85 67 
0.95 133 
# Unity (10 data points):
# Unity Count
0.05 68 
0.15 142 
0.25 195 
0.35 118 
0.45 101 
0.55 113 
0.65 44 
0.75 26 
0.85 60 
0.95 133 
# Unity (10 data points):
# Unity Count
0.05 82 
0.15 120 
0.25 187 
0.35 128 
0.45 117 
0.55 103 
0.65 41 
0.75 18 
0.85 81 
0.95 123 
# Unity (10 data points):
# Unity Count
0.05 94 
0.15 132 
0.25 155 
0.35 147 
0.45 101 
0.55 101 
0.65 40 
0.75 25 
0.85 78 
0.95 127 
# Unity (10 data points):
# Unity Count
0.05 76 
0.15 128 
0.25 179 
0.35 156 
0.45 84 
0.55 111 
0.65 47 
0.75 23 
0.85 69 
0.95 127 
# Unity (10 data points):
# Unity Count
0.05 66 
0.15 136 
0.25 202 
0.35 124 
0.45 104 
0.55 109 
0.65 41 
0.75 22 
0.85 58 
0.95 138 
# Unity (10 data points):
# Unity Count
0.05 74 
0.15 128 
0.25 202 
0.35 124 
0.45 113 
0.55 93 
0.65 40 
0.75 22 
0.85 65 
0.95 139 
# Unity (10 data points):
# Unity Count
0.05 60 
0.15 164 
0.25 203 
0.35 102 
0.45 100 
0.55 109 
