# Unity (10 data points):
# Unity Count
0.85 21 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 45 
0.25 101 
0.35 137 
0.45 153 
0.55 315 
0.65 160 
0.75 54 
0.85 27 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 34 
0.25 102 
0.35 136 
0.45 163 
0.55 303 
0.65 163 
0.75 67 
0.85 20 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 15 
0.15 34 
0.25 107 
0.35 127 
0.45 172 
0.55 297 
0.65 150 
0.75 70 
0.85 25 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 33 
0.25 98 
0.35 130 
0.45 162 
0.55 342 
0.65 134 
0.75 68 
0.85 25 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 38 
0.25 88 
0.35 141 
0.45 159 
0.55 338 
0.65 128 
0.75 67 
0.85 25 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 39 
0.25 95 
0.35 126 
0.45 164 
0.55 341 
0.65 141 
0.75 55 
0.85 24 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 33 
0.25 101 
0.35 125 
0.45 172 
0.55 330 
0.65 139 
0.75 66 
0.85 23 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 33 
0.25 105 
0.35 120 
0.45 170 
0.55 316 
0.65 147 
0.75 62 
0.85 31 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 20 
0.15 28 
0.25 88 
0.35 123 
0.45 179 
0.55 336 
0.65 131 
0.75 61 
0.85 30 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 42 
0.25 93 
0.35 129 
0.45 166 
0.55 320 
0.65 153 
0.75 58 
0.85 20 
0.95 7 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 44 
0.25 86 
0.35 145 
0.45 149 
0.55 343 
0.65 127 
0.75 61 
0.85 29 
0.95 6 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 41 
0.25 96 
0.35 133 
0.45 167 
0.55 312 
0.65 144 
0.75 76 
0.85 23 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 36 
0.25 102 
0.35 116 
0.45 162 
0.55 340 
0.65 144 
0.75 65 
0.85 24 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 33 
0.25 106 
0.35 125 
0.45 163 
0.55 325 
0.65 140 
0.75 79 
0.85 18 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 5 
0.15 40 
0.25 94 
0.35 132 
0.45 167 
0.55 321 
0.65 157 
0.75 59 
0.85 21 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 44 
0.25 98 
0.35 117 
0.45 149 
0.55 343 
0.65 128 
0.75 82 
0.85 25 
0.95 0 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 34 
0.25 90 
0.35 117 
0.45 193 
0.55 307 
0.65 157 
0.75 68 
0.85 18 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 19 
0.15 29 
0.25 98 
0.35 147 
0.45 154 
0.55 307 
0.65 151 
0.75 61 
0.85 28 
0.95 6 
# Unity (10 data points):
# Unity Count
0.05 6 
0.15 43 
0.25 109 
0.35 120 
0.45 147 
0.55 344 
0.65 144 
0.75 58 
0.85 25 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 25 
0.25 119 
0.35 129 
0.45 155 
0.55 328 
0.65 132 
0.75 78 
0.85 22 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 30 
0.25 98 
0.35 147 
0.45 163 
0.55 311 
0.65 135 
0.75 80 
0.85 24 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 37 
0.25 90 
0.35 127 
0.45 182 
0.55 321 
0.65 143 
0.75 73 
0.85 14 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 6 
0.15 46 
0.25 93 
0.35 106 
0.45 179 
0.55 348 
0.65 131 
0.75 62 
0.85 27 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 35 
0.25 114 
0.35 120 
0.45 160 
0.55 301 
0.65 175 
0.75 66 
0.85 16 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 31 
0.25 108 
0.35 122 
0.45 180 
0.55 300 
0.65 136 
0.75 75 
0.85 30 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 38 
0.25 109 
0.35 126 
0.45 168 
0.55 321 
0.65 134 
0.75 60 
0.85 29 
0.95 7 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 35 
0.25 106 
0.35 111 
0.45 170 
0.55 335 
0.65 150 
0.75 59 
0.85 20 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 36 
0.25 95 
0.35 133 
0.45 165 
0.55 319 
0.65 157 
0.75 56 
0.85 27 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 4 
0.15 36 
0.25 77 
0.35 129 
0.45 189 
0.55 330 
0.65 150 
0.75 63 
0.85 20 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 40 
0.25 102 
0.35 115 
0.45 166 
0.55 328 
0.65 142 
0.75 69 
0.85 24 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 39 
0.25 100 
0.35 137 
0.45 178 
0.55 281 
0.65 166 
0.75 56 
0.85 32 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 6 
0.15 41 
0.25 95 
0.35 116 
0.45 191 
0.55 313 
0.65 142 
0.75 64 
0.85 27 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 37 
0.25 116 
0.35 119 
0.45 152 
0.55 322 
0.65 156 
0.75 60 
0.85 28 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 31 
0.25 92 
0.35 132 
0.45 153 
0.55 355 
0.65 141 
0.75 50 
0.85 29 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 15 
0.15 43 
0.25 92 
0.35 127 
0.45 159 
0.55 325 
0.65 152 
0.75 53 
0.85 29 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 24 
0.25 106 
0.35 132 
0.45 160 
0.55 333 
0.65 143 
0.75 68 
0.85 20 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 18 
0.15 37 
0.25 99 
0.35 128 
0.45 166 
0.55 312 
0.65 142 
0.75 70 
0.85 24 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 37 
0.25 98 
0.35 120 
0.45 158 
0.55 345 
0.65 141 
0.75 59 
0.85 24 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 16 
0.15 42 
0.25 82 
0.35 135 
0.45 174 
0.55 305 
0.65 149 
0.75 68 
0.85 26 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 50 
0.25 92 
0.35 140 
0.45 145 
0.55 303 
0.65 155 
0.75 76 
0.85 26 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 34 
0.25 124 
0.35 116 
0.45 155 
0.55 308 
0.65 155 
0.75 67 
0.85 28 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 29 
0.25 100 
0.35 135 
0.45 170 
0.55 319 
0.65 140 
0.75 68 
0.85 24 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 51 
0.25 99 
0.35 121 
0.45 144 
0.55 343 
0.65 137 
0.75 68 
0.85 24 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 15 
0.15 40 
0.25 98 
0.35 122 
0.45 167 
0.55 316 
0.65 148 
0.75 64 
0.85 26 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 44 
0.25 95 
0.35 146 
0.45 154 
0.55 322 
0.65 148 
0.75 54 
0.85 27 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 18 
0.15 24 
0.25 108 
0.35 122 
0.45 181 
0.55 311 
0.65 137 
0.75 71 
0.85 24 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 35 
0.25 83 
0.35 140 
0.45 161 
0.55 347 
0.65 136 
0.75 56 
0.85 25 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 40 
0.25 101 
0.35 137 
0.45 158 
0.55 297 
0.65 168 
0.75 62 
0.85 25 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 48 
0.25 107 
0.35 144 
0.45 142 
0.55 298 
0.65 146 
0.75 68 
0.85 35 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 39 
0.25 109 
0.35 135 
0.45 168 
0.55 296 
0.65 149 
0.75 62 
0.85 31 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 35 
0.25 115 
0.35 112 
0.45 178 
0.55 305 
0.65 134 
0.75 73 
0.85 30 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 37 
0.25 105 
0.35 128 
0.45 164 
0.55 320 
0.65 132 
0.75 67 
0.85 30 
0.95 6 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 33 
0.25 108 
0.35 121 
0.45 172 
0.55 315 
0.65 146 
0.75 61 
0.85 31 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 44 
0.25 99 
0.35 121 
0.45 165 
0.55 325 
0.65 148 
0.75 64 
0.85 22 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 48 
0.25 95 
0.35 140 
0.45 159 
0.55 307 
0.65 151 
0.75 61 
0.85 25 
0.95 7 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 41 
0.25 89 
0.35 128 
0.45 161 
0.55 326 
0.65 144 
0.75 68 
0.85 27 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 15 
0.15 35 
0.25 93 
0.35 132 
0.45 175 
0.55 314 
0.65 125 
0.75 81 
0.85 26 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 17 
0.15 49 
0.25 98 
0.35 126 
0.45 138 
0.55 317 
0.65 156 
0.75 74 
0.85 22 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 39 
0.25 97 
0.35 133 
0.45 171 
0.55 305 
0.65 157 
0.75 57 
0.85 29 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 43 
0.25 110 
0.35 136 
0.45 144 
0.55 308 
0.65 163 
0.75 56 
0.85 30 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 37 
0.25 103 
0.35 126 
0.45 175 
0.55 296 
0.65 154 
0.75 70 
0.85 25 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 30 
0.25 105 
0.35 132 
0.45 162 
0.55 322 
0.65 141 
0.75 70 
0.85 23 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 42 
0.25 88 
0.35 135 
0.45 188 
0.55 298 
0.65 145 
0.75 66 
0.85 25 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 42 
0.25 97 
0.35 121 
0.45 164 
0.55 326 
0.65 140 
0.75 70 
0.85 26 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 35 
0.25 100 
0.35 118 
0.45 175 
0.55 332 
0.65 134 
0.75 59 
0.85 34 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 15 
0.15 40 
0.25 86 
0.35 128 
0.45 156 
0.55 344 
0.65 151 
0.75 60 
0.85 18 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 30 
0.25 121 
0.35 122 
0.45 155 
0.55 319 
0.65 147 
0.75 53 
0.85 32 
0.95 7 
# Unity (10 data points):
# Unity Count
0.05 15 
0.15 34 
0.25 103 
0.35 143 
0.45 143 
0.55 318 
0.65 149 
0.75 70 
0.85 22 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 44 
0.25 100 
0.35 125 
0.45 151 
0.55 319 
0.65 158 
0.75 66 
0.85 23 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 36 
0.25 97 
0.35 140 
0.45 174 
0.55 315 
0.65 135 
0.75 67 
0.85 25 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 32 
0.25 106 
0.35 130 
0.45 161 
0.55 329 
0.65 149 
0.75 46 
0.85 30 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 33 
0.25 102 
0.35 124 
0.45 190 
0.55 301 
0.65 145 
0.75 59 
0.85 32 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 37 
0.25 114 
0.35 138 
0.45 143 
0.55 317 
0.65 141 
0.75 75 
0.85 22 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 37 
0.25 100 
0.35 143 
0.45 166 
0.55 300 
0.65 135 
0.75 84 
0.85 22 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 32 
0.25 100 
0.35 159 
0.45 140 
0.55 319 
0.65 142 
0.75 60 
0.85 32 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 34 
0.25 117 
0.35 141 
0.45 150 
0.55 305 
0.65 157 
0.75 69 
0.85 17 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 39 
0.25 86 
0.35 144 
0.45 161 
0.55 305 
0.65 164 
0.75 67 
0.85 20 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 35 
0.25 95 
0.35 125 
0.45 162 
0.55 342 
0.65 145 
0.75 59 
0.85 23 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 33 
0.25 100 
0.35 135 
0.45 150 
0.55 328 
0.65 146 
0.75 69 
0.85 22 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 27 
0.25 115 
0.35 142 
0.45 153 
0.55 321 
0.65 146 
0.75 59 
0.85 28 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 37 
0.25 98 
0.35 128 
0.45 161 
0.55 327 
0.65 146 
0.75 69 
0.85 20 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 40 
0.25 81 
0.35 142 
0.45 179 
0.55 315 
0.65 146 
0.75 59 
0.85 23 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 5 
0.15 46 
0.25 104 
0.35 129 
0.45 152 
0.55 312 
0.65 167 
0.75 63 
0.85 20 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 38 
0.25 99 
0.35 131 
0.45 166 
0.55 324 
0.65 130 
0.75 72 
0.85 27 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 33 
0.25 108 
0.35 130 
0.45 186 
0.55 296 
0.65 146 
0.75 65 
0.85 26 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 33 
0.25 106 
0.35 129 
0.45 161 
0.55 329 
0.65 147 
0.75 64 
0.85 18 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 43 
0.25 122 
0.35 126 
0.45 145 
0.55 304 
0.65 156 
0.75 57 
0.85 33 
0.95 7 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 34 
0.25 107 
0.35 114 
0.45 175 
0.55 318 
0.65 142 
0.75 64 
0.85 28 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 35 
0.25 101 
0.35 139 
0.45 155 
0.55 316 
0.65 154 
0.75 67 
0.85 20 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 39 
0.25 118 
0.35 121 
0.45 157 
0.55 315 
0.65 129 
0.75 71 
0.85 34 
0.95 6 
# Unity (10 data points):
# Unity Count
0.05 19 
0.15 48 
0.25 100 
0.35 117 
0.45 155 
0.55 313 
0.65 145 
0.75 70 
0.85 29 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 33 
0.25 83 
0.35 145 
0.45 162 
0.55 337 
0.65 131 
0.75 69 
0.85 26 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 6 
0.15 31 
0.25 105 
0.35 132 
0.45 166 
0.55 339 
0.65 139 
0.75 55 
0.85 24 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 44 
0.25 111 
0.35 119 
0.45 148 
0.55 312 
0.65 160 
0.75 59 
0.85 30 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 39 
0.25 96 
0.35 137 
0.45 156 
0.55 315 
0.65 141 
0.75 74 
0.85 25 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 50 
0.25 96 
0.35 128 
0.45 146 
0.55 335 
0.65 149 
0.75 56 
0.85 26 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 37 
0.25 96 
0.35 119 
0.45 188 
0.55 321 
0.65 136 
0.75 65 
0.85 26 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 40 
0.25 82 
0.35 128 
0.45 179 
0.55 339 
0.65 133 
0.75 69 
0.85 18 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 39 
0.25 96 
0.35 132 
0.45 155 
0.55 316 
0.65 165 
0.75 57 
0.85 24 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 45 
0.25 106 
0.35 139 
0.45 144 
0.55 308 
0.65 150 
0.75 67 
0.85 26 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 33 
0.25 100 
0.35 131 
0.45 161 
0.55 336 
0.65 136 
0.75 66 
0.85 25 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 46 
0.25 86 
0.35 141 
0.45 166 
0.55 315 
0.65 139 
0.75 61 
0.85 36 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 46 
0.25 99 
0.35 147 
0.45 147 
0.55 301 
0.65 151 
0.75 67 
0.85 27 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 40 
0.25 97 
0.35 144 
0.45 163 
0.55 304 
0.65 151 
0.75 61 
0.85 25 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 42 
0.25 97 
0.35 116 
0.45 167 
0.55 320 
0.65 142 
0.75 77 
0.85 23 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 46 
0.25 95 
0.35 138 
0.45 158 
0.55 308 
0.65 149 
0.75 60 
0.85 33 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 16 
0.15 38 
0.25 98 
0.35 128 
0.45 147 
0.55 325 
0.65 158 
0.75 63 
0.85 22 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 40 
0.25 93 
0.35 131 
0.45 176 
0.55 319 
0.65 129 
0.75 64 
0.85 34 
0.95 6 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 34 
0.25 90 
0.35 149 
0.45 174 
0.55 315 
0.65 138 
0.75 57 
0.85 31 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 56 
0.25 99 
0.35 133 
0.45 139 
0.55 315 
0.65 152 
0.75 66 
0.85 23 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 41 
0.25 98 
0.35 117 
0.45 166 
0.55 345 
0.65 128 
0.75 67 
0.85 25 
0.95 6 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 27 
0.25 118 
0.35 133 
0.45 141 
0.55 341 
0.65 143 
0.75 61 
0.85 22 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 36 
0.25 98 
0.35 123 
0.45 177 
0.55 321 
0.65 137 
0.75 66 
0.85 26 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 34 
0.25 97 
0.35 129 
0.45 175 
0.55 323 
0.65 151 
0.75 53 
0.85 27 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 34 
0.25 90 
0.35 155 
0.45 154 
0.55 328 
0.65 136 
0.75 61 
0.85 31 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 6 
0.15 53 
0.25 80 
0.35 136 
0.45 167 
0.55 320 
0.65 142 
0.75 67 
0.85 27 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 33 
0.25 83 
0.35 142 
0.45 168 
0.55 326 
0.65 149 
0.75 56 
0.85 28 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 37 
0.25 95 
0.35 142 
0.45 143 
0.55 337 
0.65 140 
0.75 66 
0.85 25 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 43 
0.25 79 
0.35 136 
0.45 178 
0.55 328 
0.65 140 
0.75 70 
0.85 14 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 35 
0.25 100 
0.35 132 
0.45 172 
0.55 310 
0.65 146 
0.75 69 
0.85 24 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 36 
0.25 99 
0.35 126 
0.45 146 
0.55 351 
0.65 134 
0.75 69 
0.85 22 
0.95 6 
# Unity (10 data points):
# Unity Count
0.05 17 
0.15 27 
0.25 99 
0.35 131 
0.45 162 
0.55 328 
0.65 150 
0.75 62 
0.85 20 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 16 
0.15 34 
0.25 89 
0.35 131 
0.45 158 
0.55 351 
0.65 128 
0.75 60 
0.85 31 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 19 
0.15 30 
0.25 99 
0.35 136 
0.45 163 
0.55 311 
0.65 148 
0.75 60 
0.85 31 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 38 
0.25 96 
0.35 125 
0.45 168 
0.55 328 
0.65 142 
0.75 66 
0.85 26 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 26 
0.25 96 
0.35 144 
0.45 177 
0.55 301 
0.65 164 
0.75 60 
0.85 20 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 31 
0.25 97 
0.35 121 
0.45 183 
0.55 329 
0.65 149 
0.75 55 
0.85 22 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 34 
0.25 100 
0.35 130 
0.45 174 
0.55 328 
0.65 146 
0.75 55 
0.85 24 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 39 
0.25 97 
0.35 136 
0.45 151 
0.55 347 
0.65 125 
0.75 71 
0.85 21 
0.95 6 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 26 
0.25 99 
0.35 138 
0.45 184 
0.55 294 
0.65 154 
0.75 70 
0.85 20 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 29 
0.25 100 
0.35 106 
0.45 192 
0.55 351 
0.65 130 
0.75 56 
0.85 24 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 33 
0.25 87 
0.35 138 
0.45 178 
0.55 324 
0.65 146 
0.75 56 
0.85 25 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 44 
0.25 94 
0.35 120 
0.45 169 
0.55 312 
0.65 153 
0.75 70 
0.85 24 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 5 
0.15 30 
0.25 101 
0.35 134 
0.45 162 
0.55 335 
0.65 158 
0.75 50 
0.85 23 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 15 
0.15 33 
0.25 105 
0.35 135 
0.45 152 
0.55 307 
0.65 152 
0.75 78 
0.85 21 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 33 
0.25 100 
0.35 128 
0.45 148 
0.55 346 
0.65 146 
0.75 59 
0.85 24 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 38 
0.25 84 
0.35 142 
0.45 161 
0.55 343 
0.65 140 
0.75 59 
0.85 22 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 18 
0.15 39 
0.25 105 
0.35 118 
0.45 140 
0.55 329 
0.65 161 
0.75 72 
0.85 15 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 18 
0.15 31 
0.25 99 
0.35 138 
0.45 153 
0.55 329 
0.65 138 
0.75 63 
0.85 28 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 20 
0.15 37 
0.25 102 
0.35 127 
0.45 168 
0.55 289 
0.65 153 
0.75 72 
0.85 32 
0.95 0 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 41 
0.25 100 
0.35 128 
0.45 154 
0.55 334 
0.65 132 
0.75 71 
0.85 26 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 36 
0.25 94 
0.35 136 
0.45 157 
0.55 339 
0.65 155 
0.75 51 
0.85 21 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 10 
0.15 39 
0.25 93 
0.35 130 
0.45 171 
0.55 323 
0.65 134 
0.75 71 
0.85 27 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 45 
0.25 89 
0.35 127 
0.45 175 
0.55 305 
0.65 145 
0.75 71 
0.85 28 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 46 
0.25 107 
0.35 121 
0.45 161 
0.55 311 
0.65 142 
0.75 71 
0.85 28 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 47 
0.25 92 
0.35 123 
0.45 158 
0.55 330 
0.65 147 
0.75 64 
0.85 23 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 4 
0.15 40 
0.25 106 
0.35 126 
0.45 179 
0.55 318 
0.65 126 
0.75 67 
0.85 25 
0.95 9 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 42 
0.25 106 
0.35 113 
0.45 163 
0.55 317 
0.65 145 
0.75 78 
0.85 20 
0.95 4 
# Unity (10 data points):
# Unity Count
0.05 7 
0.15 32 
0.25 99 
0.35 137 
0.45 176 
0.55 322 
0.65 125 
0.75 71 
0.85 26 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 12 
0.15 36 
0.25 107 
0.35 138 
0.45 145 
0.55 312 
0.65 153 
0.75 66 
0.85 29 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 9 
0.15 38 
0.25 94 
0.35 141 
0.45 156 
0.55 334 
0.65 136 
0.75 62 
0.85 28 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 39 
0.25 103 
0.35 121 
0.45 158 
0.55 323 
0.65 148 
0.75 62 
0.85 33 
0.95 2 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 36 
0.25 97 
0.35 136 
0.45 136 
0.55 348 
0.65 151 
0.75 57 
0.85 22 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 16 
0.15 43 
0.25 91 
0.35 130 
0.45 162 
0.55 311 
0.65 149 
0.75 62 
0.85 31 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 41 
0.25 96 
0.35 128 
0.45 166 
0.55 330 
0.65 145 
0.75 64 
0.85 19 
0.95 3 
# Unity (10 data points):
# Unity Count
0.05 8 
0.15 45 
0.25 96 
0.35 142 
0.45 143 
0.55 316 
0.65 150 
0.75 74 
0.85 26 
0.95 0 
# Unity (10 data points):
# Unity Count
0.05 14 
0.15 45 
0.25 93 
0.35 132 
0.45 152 
0.55 326 
0.65 147 
0.75 66 
0.85 24 
0.95 1 
# Unity (10 data points):
# Unity Count
0.05 11 
0.15 40 
0.25 100 
0.35 139 
0.45 174 
0.55 287 
0.65 158 
0.75 60 
0.85 26 
0.95 5 
# Unity (10 data points):
# Unity Count
0.05 13 
0.15 41 
0.25 101 
0.35 130 
0.45 146 
0.55 332 
